movie_id,director,producer,actor_1,actor_2,actor_3
301351,Max Joseph,Tim Bevan,Zac Efron,Emily Ratajkowski,Wes Bentley
4816,Jim Jarmusch,Jim Jarmusch,Forest Whitaker,Cliff Gorman,Tricia Vessey
7873,David Ayer,David Ayer,Christian Bale,Freddy Rodríguez,Eva Longoria
331190,Jerry Jameson,David Oyelowo,Kate Mara,David Oyelowo,Michael Kenneth Williams
15186,Steven Soderbergh,Scott Kramer,David Duchovny,Nicky Katt,Catherine Keener
17994,Kevin Tenney,NA,Stephen Nichols,Tawny Kitaen,Todd Allen
1378,John Cameron Mitchell,John Cameron Mitchell,Sook-Yin Lee,Paul Dawson,PJ DeBoy
8885,Ari Folman,Gerhard Meixner,Ari Folman,Ron Ben-Yishai,Dror Harazi
48382,NA,NA,Kirby Heyborne,Michael Flynn,NA
12901,Charles Ferguson,NA,Campbell Scott,Gerald Burke,Ali Fadhil
250124,Marielle Heller,Anne Carey,Bel Powley,Kristen Wiig,Alexander Skarsgård
14284,David Sington,NA,Buzz Aldrin,Michael Collins,Alan Bean
57120,Kelly Reichardt,Neil Kopp,Michelle Williams,Bruce Greenwood,Will Patton
12228,Fenton Bailey,Brian Grazer,Dennis Hopper,Peter Bart,Warren Beatty
22617,Bob Giraldi,NA,Danny Aiello,John Rothman,Frank Bongiorno
55561,Jill Sprecher,NA,Toni Collette,Parker Posey,Lisa Kudrow
42889,Huck Botko,NA,Matt Bennett,Zack Pearlman,Jacob Davich
10656,Luc Besson,Luc Besson,Isabelle Adjani,Christopher Lambert,Richard Bohringer
24363,David Duchovny,Richard Barton Lewis,Robin Williams,David Duchovny,Anton Yelchin
13121,Mitchell Lichtenstein,Mitchell Lichtenstein,Jess Weixler,John Hensley,Josh Pais
24746,Lance Mungia,Leanna Creel,Jeffrey Falcon,Justin McGuire,Kim De Angelo
325140,NA,NA,NA,NA,NA
12109,Michael Dowse,James Richardson,Paul Kaye,Kate Magowan,Neil Maskell
27023,Hue Rhodes,NA,Steve Buscemi,Romany Malco,Tim Blake Nelson
22913,Shane Meadows,Imogen West,Bob Hoskins,Danny Nussbaum,Bruce Jones
273899,Roland Emmerich,NA,Jeremy Irvine,Jonny Beauchamp,Jonathan Rhys Meyers
20653,NA,NA,Saif Ali Khan,Kareena Kapoor,Javed Jaffrey
67373,Danny Provenzano,NA,James Caan,James Caan,Frank Vincent
171759,Bill Muir,NA,William Brent,Sammi Hanratty,James Hong
206296,Richard LaGravenese,Richard LaGravenese,Anna Kendrick,Jeremy Jordan,Natalie Knepp
35219,Noah Buschel,NA,Michael Shannon,Amy Ryan,Frank Wood
28260,Brian Yuzna,Brian Yuzna,Melinda Clarke,J. Trevor Edmond,Kent McCord
7515,Hunter Richards,Bonnie Timmermann,Chris Evans,Jessica Biel,Joy Bryant
13075,Laurie Collyer,Marc Turtletaub,Maggie Gyllenhaal,Michelle Hurst,Sandra Rodríguez
335866,Aaron Hann,NA,Julie Benz,Carter Jenkins,Cesar Garcia
13510,James Watkins,Christian Colson,Kelly Reilly,Michael Fassbender,Tara Ellis
215881,Catherine Hardwicke,NA,Emily Browning,Xavier Samuel,Cam Gigandet
18238,Phil Claydon,Steve Clark-Hall,James Corden,Mathew Horne,Paul McGann
22600,Ralph Ziman,NA,Daniel Buckland,Robert Hobbs,Rapulana Seiphemo
12612,John Simpson,Michael Casey,Lee Evans,Sean McGinley,Ian McNeice
50698,Colin Minihan,Shawn Angelski,Sean Rogerson,Juan Riedinger,Ashleigh Gryzko
115210,Conor McMahon,Brendan McCarthy,Ross Noble,Tommy Knight,Gemma-Leah Devereux
34335,Chris Shadley,NA,Melissa Joan Hart,John Terry,Chip Bent
459488,Simon Napier-Bell,NA,Tony Oppedisano,NA,NA
11302,Woody Allen,Axel Anderson,Woody Allen,Louise Lasser,Carlos Montalbán
119458,Simon Yin,Derek Ting,Linus Roache,Derek Ting,Richard Ng
20406,Jeff Crook,NA,Nicholas Gonzalez,Mario Cimarro,Oleg Taktarov
3766,Orson Welles,Orson Welles,Rita Hayworth,Orson Welles,Everett Sloane
18616,Dave Payne,Dave Payne,Stephen Martines,Valerie Cruz,Mircea Monroe
18808,James Cox,NA,Jake Gyllenhaal,Selma Blair,Jared Leto
95755,Jonas Åkerlund,Bonnie Timmermann,Matt Lucas,Juno Temple,James Caan
198062,Brad Copeland,NA,Glenn Howerton,Steve Little,Ben Schwartz
188652,Paul Bunnell,NA,Will Keenan,Creed Bratton,De Anna Joy Brooks
174311,Phil Morrison,Sidney Kimmel,Paul Rudd,Paul Giamatti,Sally Hawkins
12602,Harald Reinl,NA,Lex Barker,Christopher Lee,Karin Dor
153795,James Cox,Holly Wiersma,Anna Paquin,Ryan Phillippe,Luke Wilson
17768,Richard Lester,Melvin Frank,Zero Mostel,Phil Silvers,Buster Keaton
13516,Michael Moore,Michael Moore,Michael Moore,Eddie Vedder,Robert Ellis Orrall
98549,Tanner Beard,Suzanne Weinert,Eric Balfour,Lou Taylor Pucci,Henry Thomas
312793,Scott Dow,NA,Tim Ogletree,Troy Ogletree,Dave Sheridan
309919,Derick Martini,Oren Segal,Bella Heathcote,Lucas Till,Helen Slater
299553,Jerry Dugan,Dolph Lundgren,Dolph Lundgren,James Chalke,Sara Malakul Lane
21309,Tim Hunter,NA,Crispin Glover,Keanu Reeves,Ione Skye
32235,Michael Polish,NA,James Woods,Nick Nolte,Claire Forlani
329540,William Kaufman,Michael J. Luisi,Mike Mizanin,Melissa Roxburgh,Josh Blacker
26388,Rodrigo Cortés,Peter Safran,Ryan Reynolds,José Luis García Pérez,Robert Paterson
49020,Richard Ayoade,Mark Herbert,Craig Roberts,Sally Hawkins,Paddy Considine
159037,Jehane Noujaim,Maxyne Franklin,Khalid Abdalla,Dina Abdullah,Dina Amer
12838,Jean-Marc Barr,NA,Lizzie Brocheré,Arthur Dupont,Guillaume Baché
157293,Remo D'Souza,Ronnie Screwvala,Prabhu Deva,Ganesh Acharya,Kay Kay Menon
14048,James Marsh,Simon Chinn,Philippe Petit,Jean François Heckel,Jean-Louis Blondeau
356987,John Laing,NA,Dominic Purcell,Peter Feeney,Owen Black
295886,Jamal Hill,Shelby Stone,Keke Palmer,Cory Hardrict,Eric D. Hill Jr.
38358,Daniel Stamm,Marc Abraham,Ashley Bell,Patrick Fabian,Iris Bahr
33511,Sam Taylor-Johnson,Kevin Loader,Aaron Taylor-Johnson,Anne-Marie Duff,Kristin Scott Thomas
702,Elia Kazan,Charles K. Feldman,Vivien Leigh,Marlon Brando,Kim Hunter
935,Stanley Kubrick,Stanley Kubrick,Peter Sellers,George C. Scott,Sterling Hayden
542,Carlos Carrera,Daniel Birman Ripstein,Gael García Bernal,Ana Claudia Talancón,Sancho Gracia
84175,Benh Zeitlin,Michael Gottwald,Quvenzhané Wallis,Dwight Henry,Levy Easterly
1705,J. Lee Thompson,Arthur P. Jacobs,Roddy McDowall,Natalie Trundy,Austin Stoker
62677,Maggie Greenwald,Richard Miller,Janet McTeer,Michael Davis,Michael Goodwin
50875,Vera Farmiga,NA,Vera Farmiga,Donna Murphy,Dagmara Domińczyk
260778,Vijay Chandar,S. S. Chakravarthy,Silambarasan,Hansika Motwani,Santhanam
58492,Morgan Spurlock,NA,Morgan Spurlock,Peter Berg,Paul Brennan
44562,Jonathan Wacks,NA,Eric Christmas,Harper Roisman,Steve Buscemi
37232,Khyentse Norbu,NA,Tshewang Dendup,Sonam Lhamo,Lhakpa Dorji
4929,Ted Post,Leonard Freeman,Clint Eastwood,Inger Stevens,Ed Begley
36334,Richard Brooks,Sol C. Siegel,Humphrey Bogart,Ethel Barrymore,Kim Hunter
9783,Tony Krantz,Daniel Myrick,Tom Cavanagh,Jeffrey Anderson-Gunter,Cas Anvar
386826,Mitchell Altieri,NA,Joey Kern,Luke Edwards,Bree Williamson
205126,W.D. Hogan,NA,Casey Dubois,Iain Belcher,Andrea Brooks
98557,Corey Grant,Greg Carter,Stacey Dash,Reagan Gomez-Preston,Wesley Jonathan
104,Tom Tykwer,Stefan Arndt,Franka Potente,Moritz Bleibtreu,Herbert Knaup
10894,Lucky McKee,Marius Balchunas,Angela Bettis,Jeremy Sisto,Anna Faris
246449,Richard Boddington,NA,Natasha Henstridge,CJ Adams,Erin Pitt
32579,Patricia Riggen,NA,Kate del Castillo,Adrián Alonso Barona,Eugenio Derbez
1688,J. Lee Thompson,Arthur P. Jacobs,Roddy McDowall,Don Murray,Ricardo Montalban
1999,Todd Field,Ross Katz,Tom Wilkinson,Sissy Spacek,Nick Stahl
43947,Steven R. Monroe,Lisa M. Hansen,Sarah Butler,Daniel Franzese,Chad Lindberg
24066,Mark Illsley,NA,Steve Zahn,William H. Macy,Jeremy Northam
9709,Paweł Pawlikowski,David M. Thompson,Natalie Press,Emily Blunt,Paddy Considine
191714,Ritesh Batra,NA,Irrfan Khan,Nimrat Kaur,Nawazuddin Siddiqui
25312,Sally Potter,NA,Joan Allen,Simon Abkarian,Sam Neill
34106,Frank Capra,Frank Capra,Jean Arthur,Lionel Barrymore,James Stewart
11426,Fred Zinnemann,E. Maurice Adler,Burt Lancaster,Montgomery Clift,Deborah Kerr
13909,John Ford,NA,John Wayne,Joanne Dru,John Agar
206284,Brad J. Silverman,NA,AJ Michalka,James Denton,Kevin Pollak
27455,Dave Meyers,NA,Eddie Griffin,Master P,Amie Petersen
66468,David M. Matthews,NA,Cordell Moore,Essence Atkins,Denise Boutte
7973,Nadine Labaki,Anne-Dominique Toussaint,Nadine Labaki,Yasmine Al Massri,Joanna Moukarzel
283686,Lluís Quílez,Belén Atienza,Julia Stiles,Scott Speedman,Stephen Rea
15976,Eytan Fox,NA,Ohad Knoller,Yousef Sweid,Daniella Wircer
592,Francis Ford Coppola,Francis Ford Coppola,Gene Hackman,John Cazale,Frederic Forrest
74084,Romesh Sharma,NA,Amitabh Bachchan,Revathi,Karan Sharma
1651,François Truffaut,François Truffaut,Jean-Paul Belmondo,Catherine Deneuve,Michel Bouquet
25428,Adam Goldberg,NA,Marisa Coughlan,Judy Greer,Shalom Harlow
298584,Travis Zariwny,Evan Astrowsky,Matthew Daddario,Samuel Davis,Dustin Ingram
10758,Adrienne Shelly,Michael Roiff,Keri Russell,Nathan Fillion,Andy Griffith
11690,Newt Arnold,Menahem Golan,Jean-Claude Van Damme,Bolo Yeung,Roy Chiao
3083,Frank Capra,Frank Capra,James Stewart,Jean Arthur,Claude Rains
9344,Larry Clark,Cary Woods,Leo Fitzpatrick,Rosario Dawson,Chloë Sevigny
10707,Noah Baumbach,Wes Anderson,Jeff Daniels,Laura Linney,Jesse Eisenberg
15647,Charles Herman-Wurmfeld,Eden Wurmfeld,Jennifer Westfeldt,Tovah Feldshuh,Esther Wurmfeld
308529,John Stockwell,Ted Field,Alain Moussi,Dave Bautista,Sara Malakul Lane
4174,Alfred Hitchcock,David O. Selznick,Ingrid Bergman,Gregory Peck,Michael Chekhov
20156,Atom Egoyan,NA,Bruce Greenwood,Mia Kirshner,Elias Koteas
9464,Vincent Gallo,Chris Hanley,Vincent Gallo,Christina Ricci,Ben Gazzara
49018,James Wan,Jason Blumenthal,Patrick Wilson,Rose Byrne,Ty Simpkins
13820,Alex Cox,Jonathan Wacks,Harry Dean Stanton,Emilio Estevez,Tracey Walter
18079,Fabián Bielinsky,Pablo Bossi,Ricardo Darín,Gastón Pauls,Leticia Brédice
127918,Dror Moreh,NA,Ami Ayalon,Avraham Shalom,Yaakov Peri
17113,Rebecca Miller,NA,Daniel Day-Lewis,Camilla Belle,Catherine Keener
129139,Maggie Carey,Greg Walter,Aubrey Plaza,Johnny Simmons,Bill Hader
507,Roger Avary,Samuel Hadida,Eric Stoltz,Julie Delpy,Jean-Hugues Anglade
4012,Henry Bean,Susan Hoffman,Ryan Gosling,Summer Phoenix,Theresa Russell
14054,David Gordon Green,NA,Kate Beckinsale,Sam Rockwell,Michael Angarano
323271,Simeon Rice,NA,Rusty Joiner,Murray Gray,James Gaudioso
10972,Brad Anderson,David Collins,Peter Mullan,David Caruso,Stephen Gevedon
13066,Jeff Garlin,NA,Jeff Garlin,Sarah Silverman,Bonnie Hunt
66025,Qasim Basir,NA,Nia Long,Danny Glover,Evan Ross
11908,Adam Green,Scott Altomare,Joel David Moore,Tamara Feldman,Deon Richmond
3082,Charlie Chaplin,Charlie Chaplin,Charlie Chaplin,Paulette Goddard,Henry Bergman
39541,Pete Jones,Ben Affleck,Aidan Quinn,Bonnie Hunt,Kevin Pollak
1961,Bruce Campbell,Bruce Campbell,Bruce Campbell,Grace Thorsen,Ted Raimi
51820,Mark Brown,NA,Dondre Whitfield,Kym Whitley,Monica Calhoun
291362,Adam Carolla,Adam Carolla,Adam Carolla,Diane Farr,Larry Miller
30082,Ira Sachs,Ira Sachs,Dina Korzun,Rip Torn,Darren E. Burrows
72913,John Sayles,NA,Chris Cooper,DJ Qualls,Garret Dillahunt
23963,Bruce McDonald,Jeffrey Coghlan,Stephen McHattie,Lisa Houle,Georgina Reilly
29406,James Mottern,NA,Michelle Monaghan,Nathan Fillion,Joey Lauren Adams
361505,NA,NA,NA,NA,NA
104755,Rob Zombie,Rob Zombie,Sheri Moon Zombie,Bruce Davison,Jeff Daniel Phillips
253306,Gerard Johnstone,Ant Timpson,Morgana O'Reilly,Rima Te Wiata,Glen-Paul Waru
29595,Robert Greenwald,Robert Greenwald,Lee Scott,Don Hunter,Jon Hunter
46729,David Ray,NA,Jay Baruchel,Sarah Lind,Jim Byrnes
294600,David Rodriguez,NA,Paul Sorvino,Chazz Palminteri,Michael Rapaport
137347,Nae Caranfil,NA,Vera Farmiga,Mark Strong,Harry Lloyd
290370,David Winning,Michael Frislev,Kim Coates,Holly Deveaux,Ashanti
426469,Frank Lotito,NA,Roni Akurati,Brighton Sharbino,Jason Lee
356841,Timothy Woodward Jr.,NA,Danny Glover,Sean Astin,Vinnie Jones
301325,Tara Subkoff,Tara Subkoff,Taryn Manning,Natasha Lyonne,Chloë Sevigny
347755,Russell Friedenberg,NA,Zane Holtz,Glen Powell,Kiowa Gordon
408,David Hand,Walt Disney,Adriana Caselotti,Lucille La Verne,Harry Stockwell
44413,Lucrecia Martel,NA,María Alché,Mercedes Morán,Carlos Belloso
39209,Edward Dmytryk,Artur Brauner,Sean Connery,Brigitte Bardot,Jack Hawkins
48463,Zak Penn,NA,Werner Herzog,Kitana Baker,Gabriel Beistain
394047,Alex Ranarivelo,Tag Mendillo,Allison Paige,James Remar,Lea Thompson
312791,Jon Knautz,Cory Neal,Ali Cobrin,Erin Agostino,James Thomas
266034,Mathieu Amalric,Paulo Branco,Mathieu Amalric,Léa Drucker,Stéphanie Cléau
280381,David Worth,David Oman,James Oliver,Jonathan Mangum,Alison Raimondi
2661,Leslie H. Martinson,William Dozier,Adam West,Burt Ward,Lee Meriwether
100,Guy Ritchie,Matthew Vaughn,Jason Flemyng,Dexter Fletcher,Nick Moran
218500,Robert M. Young,NA,Edward James Olmos,James Gammon,Tom Bower
309,Thomas Vinterberg,Birgitte Hald,Ulrich Thomsen,Henning Moritzen,Thomas Bo Larsen
27845,Steve Buscemi,Brad Wyman,Steve Buscemi,Chloë Sevigny,Carol Kane
25784,Ham Tran,NA,Kiều Chinh,Long Nguyen,Diem Lien
52790,Rich Cowan,NA,Peter Coyote,Karen Allen,Robert Burke
100275,Boris Rodriguez,Boris Rodriguez,Thure Lindhardt,Dylan Smith,Georgina Reilly
295914,Sadyk Sher-Niyaz,NA,Elina Abai Kyzy,Aziz Muradillayev,Nasira Mambetov
42033,Paul Donovan,Paul Donovan,Lenore Zann,Maury Chaykin,Kate Lynch
19187,Jonathan Kesselman,NA,Adam Goldberg,Judy Greer,Andy Dick
46415,Arjun Sablok,NA,Uday Chopra,Tanisha Mukherjee,Abhishek Bachchan
38570,Craig Moss,NA,Bryan Callen,Noureen DeWulf,Mircea Monroe
27588,Tyler Oliver,NA,Carly Schroeder,Cody Linley,Brie Gabrielle
223,Alfred Hitchcock,David O. Selznick,Laurence Olivier,Joan Fontaine,George Sanders
9725,Steve Miner,NA,Amy Steel,John Furey,Adrienne King
28580,Billy Wilder,Charles Brackett,Ray Milland,Jane Wyman,Phillip Terry
23730,Douglas Cheek,Andrew Bonime,John Heard,Daniel Stern,Christopher Curry
84197,Michael D. Olmos,NA,Resmine Atis,Baby Bash,David Bianchi
46256,Deryck Broom,NA,Georgina Cordova,Ernest Borgnine,Michael Madsen
19997,Henry Hathaway,Charles Brackett,Marilyn Monroe,Joseph Cotten,Jean Peters
43266,John Ford,Darryl F. Zanuck,Walter Pidgeon,Maureen O'Hara,Roddy McDowall
278316,Spike Lee,Spike Lee,Felicia Pearson,Zaraah Abrahams,Elvis Nolasco
1412,Steven Soderbergh,Nick Wechsler,Andie MacDowell,Peter Gallagher,James Spader
176,James Wan,Mark Burg,Cary Elwes,Danny Glover,Monica Potter
39939,Jay Chandrasekhar,NA,Jay Chandrasekhar,Steve Lemme,Kevin Heffernan
357834,Giovanni Zelko,NA,Ben Youcef,Candice Coke,Harry Lennix
215924,Claudia Sainte-Luce,NA,Lisa Owen,Ximena Ayala,Sonia Franco
480,Mira Nair,Caroline Baron,Naseeruddin Shah,Lillete Dubey,Vijay Raaz
14295,Kenneth Lonergan,John Hart,Laura Linney,Mark Ruffalo,Matthew Broderick
11219,Alfred Hitchcock,Alfred Hitchcock,Edmund Gwenn,John Forsythe,Shirley MacLaine
20770,Jamie Babbit,NA,Natasha Lyonne,Brandt Wille,Bud Cort
176124,David Boyd,NA,Scott Elrod,Dorian Brown,Charles Henry Wyson
500,Quentin Tarantino,Lawrence Bender,Harvey Keitel,Tim Roth,Michael Madsen
60400,Walter Lang,Darryl F. Zanuck,Shirley Temple,Spring Byington,Nigel Bruce
429,Sergio Leone,Alberto Grimaldi,Eli Wallach,Clint Eastwood,Lee Van Cleef
310569,Anna Muylaert,Caio Gullane,Regina Casé,Michel Joelsas,Camila Márdila
98369,Steve Taylor,NA,Marshall Allman,Claire Holt,Tania Raymonde
114065,NA,NA,NA,NA,NA
89750,Léa Pool,NA,Samantha King,Barbara Brenner,Barbara Ehrenreich
49951,James David Pasternak,NA,Jonathan Winters,Robin Williams,Sarah Silverman
86331,Laurent Bouhnik,Ludi Boeken,Déborah Révy,Hélène Zimmer,Gowan Didi
355629,Tom Sanchez,Julie Sifuentes Etheridge,Juan Carlos Montoya,Rodrigo Viaggio,Irma Maury
16433,David Caffrey,NA,Johnny Knoxville,Christina Applegate,Gabriel Macht
15544,Adam Jay Epstein,Richard Suckle,Patrick J. Adams,Ryan Pinkston,Denise Boutte
43884,Michael Curtiz,NA,Errol Flynn,Olivia de Havilland,Patric Knowles
107315,Justin Thomas Ostensen,NA,Edward Furlong,Michael Berryman,Kristin Booth
137955,NA,NA,NA,NA,NA
13064,Rob Bowman,Bruce Davey,Shane McDermott,Seth Green,Brittney Powell
59917,Ossie Davis,Samuel Goldwyn Jr.,Godfrey Cambridge,Raymond St. Jacques,Calvin Lockhart
157422,Jay Alaimo,Enzo Cilenti,Sienna Guillory,Gianni Capaldi,Enzo Cilenti
310933,Dylan Bank,NA,Robert Loggia,Charles Durning,Tony Todd
7553,Rob McKittrick,NA,Ryan Reynolds,Anna Faris,Justin Long
12877,Shane Meadows,Mark Herbert,Paddy Considine,Gary Stretch,Toby Kebbell
39895,Jeff Burr,NA,Vincent Price,Clu Gulager,Terry Kiser
102840,NA,NA,NA,NA,NA
55616,Guy Maddin,Vonnie Von Helmolt,Wei-Qiang Zhang,Tara Birtwhistle,David Moroni
29697,Regardt van den Bergh,NA,Frank Rautenbach,Jeanne Neilson,Hamilton Dlamini
50037,Panos Cosmatos,Oliver Linsley,Michael Rogers,Scott Hylands,Marilyn Norry
94329,Gareth Evans,Ario Sagantoro,Iko Uwais,Joe Taslim,Donny Alamsyah
53502,Matthew R. Anderson,NA,Luke Goss,Joshua Alba,Matthew R. Anderson
202604,Joe Marino,NA,Joe Marino,NA,NA
289,Michael Curtiz,Hal B. Wallis,Humphrey Bogart,Ingrid Bergman,Paul Henreid
27374,Joel Anderson,NA,Talia Zucker,Rosie Traynor,David Pledger
26815,Shimit Amin,Aditya Chopra,Ranbir Kapoor,Sumeet Darshan Dobhal,Gauhar Khan
811,Douglas Trumbull,Marty Hornstein,Bruce Dern,Cliff Potts,Ron Rifkin
1366,John G. Avildsen,Irwin Winkler,Sylvester Stallone,Talia Shire,Burt Young
244776,Mona Lerche,NA,Christopher Abbott,Brady Corbet,Stephanie Ellis
5769,Tony Richardson,NA,Albert Finney,Susannah York,Hugh Griffith
277685,Levan Gabriadze,Timur Bekmambetov,Shelley Hennig,Moses Jacob Storm,Renee Olstead
103,Martin Scorsese,Julia Phillips,Robert De Niro,Cybill Shepherd,Harvey Keitel
11298,Joe Dante,Michael Finnell,Patrick Macnee,Dennis Dugan,Christopher Stone
646,Terence Young,Albert R. Broccoli,Sean Connery,Ursula Andress,Joseph Wiseman
93856,Bradley Parker,Brian Witten,Jesse McCartney,Jonathan Sadowski,Olivia Taylor Dudley
9003,Clive Barker,Christopher Figg,Andrew Robinson,Clare Higgins,Ashley Laurence
347126,Harold Cronk,NA,Hayley Orrantia,Melissa Joan Hart,Jesse Metcalfe
10092,Jeff Wadlow,Beau Bauman,Julian Morris,Lindy Booth,Jared Padalecki
10643,Takao Okawara,Shogo Tomiyama,Takehiro Murata,Naomi Nishida,Mayu Suzuki
46705,Derek Cianfrance,Lynette Howell,Ryan Gosling,Michelle Williams,Mike Vogel
546,Duncan Tucker,Rene Bastian,Felicity Huffman,Kevin Zegers,Elizabeth Peña
76487,William Brent Bell,Matthew Peterman,Fernanda Andrade,Simon Quarterman,Evan Helmuth
5722,Russ Meyer,Russ Meyer,Dolly Read,Cynthia Myers,Marcia McBroom
39833,Robert D. Webb,David Weisbart,Richard Egan,Debra Paget,Elvis Presley
1781,Davis Guggenheim,Lawrence Bender,Al Gore,Billy West,Ronald Reagan
18712,Allan Dwan,NA,John Wayne,John Agar,Adele Mara
7944,Martin Scorsese,Victoria Pearman,Mick Jagger,Keith Richards,Charlie Watts
171424,Eli Roth,Eli Roth,Lorenza Izzo,Ariel Levy,Sky Ferreira
361475,Andrew Steggall,Pietro Greppi,Juliet Stevenson,Alex Lawther,Phénix Brossard
113947,Ben Lewin,Stephen Nemeth,John Hawkes,Helen Hunt,William H. Macy
18570,Robert Kenner,NA,Michael Pollan,Eric Schlosser,Richard Lobb
83860,Andrew Erwin,NA,Rachel Hendrix ,Jason Burkey,Robert Amaya 
41469,Brad Anderson,NA,Hope Davis,Philip Seymour Hoffman,Holland Taylor
244772,Craig Johnson,Jennifer Lee,Kristen Wiig,Bill Hader,Luke Wilson
50837,Sean Durkin,Antonio Campos,Elizabeth Olsen,Hugh Dancy,John Hawkes
248774,Gillian Robespierre,Elisabeth Holm,Jenny Slate,Jake Lacy,Gaby Hoffmann
10183,Courtney Hunt,Heather Rae,Melissa Leo,Misty Upham,Charlie McDermott
159014,Morgan Neville,NA,Bette Midler,Mick Jagger,Sting
32456,James Toback,Chris Hanley,Robert Downey Jr.,Natasha Gregson Wagner,Heather Graham
49963,Nicole Holofcener,James Schamus,Catherine Keener,Anne Heche,Liev Schreiber
13508,Chris Paine,NA,Martin Sheen,Mel Gibson,Tom Hanks
22597,Greg Berlanti,Joseph Middleton,Ben Weber,Timothy Olyphant,Matt McGrath
9707,Don Coscarelli,Don Coscarelli,Bruce Campbell,Ossie Davis,Ella Joyce
37532,Marc Levin,NA,Saul Williams,Sonja Sohn,Bonz Malone
26791,Richard Dutcher,NA,Richard Dutcher,Matthew A. Brown,Wilford Brimley
56666,Khalid Mohammed,NA,Hrithik Roshan,Karisma Kapoor,Jaya Bachchan
8675,Trey Parker,Trey Parker,Trey Parker,Dian Bachar,Matt Stone
13132,David Gordon Green,NA,Paul Schneider,Zooey Deschanel,Danny McBride
47686,NA,NA,David Arquette,Brad Hunt,Kathryn Erbe
46989,Karen Moncrieff,NA,Margaret Colin,Agnes Bruckner,David Strathairn
192132,Gia Coppola,Vince Jolivette,Emma Roberts,Jack Kilmer,Nat Wolff
24424,Scandar Copti,NA,Fouad Habash,Nisrine Rihan,Elias Saba
13198,Goran Dukic,Chris Coen,Patrick Fugit,Shannyn Sossamon,Shea Whigham
244267,Mike Cahill,Mike Cahill,Michael Pitt,Brit Marling,Astrid Bergès-Frisbey
21413,Kyle Rankin,Chris Moore,Shia LaBeouf,Elden Henson,Amy Smart
123678,Joshua Oppenheimer,Christine Cynn,Anwar Congo,Herman Koto,Syamsul Arifin
13362,Alex Gibney,NA,Brian Keith Allen,Moazzam Begg,Christopher Beiring
39183,Paul Crowder,NA,Pelé,Franz Beckenbauer,Carlos Alberto
62402,Rohit Jagessar,NA,Aasheekaa Bathija,Thomas Garvey,Kumar Gaurav
206412,Griffin Dunne,NA,Laura Kirk,Nat DeWolf,Griffin Dunne
201132,Anthony Powell,Anthony Powell,Genevieve Bachman,William Brotman,Michael Christiansen
251471,Kief Davidson,Daniel Junge,Jason Bateman,Matthias Klie,NA
112456,Johnny Remo,Johnny Remo,Randy Wayne,John Schneider,Rosanna Arquette
20296,Vivek Agnihotri,NA,Anil Kapoor,Sunil Shetty,Arshad Warsi
25983,Ti West,Josh Braun,Jocelin Donahue,Mary Woronov,Greta Gerwig
66195,Nick Tomnay,NA,David Hyde Pierce,Clayne Crawford,Nathaniel Parker
16155,John Hamburg,Andrew Hauptman,Sam Rockwell,Steve Zahn,Paul Giamatti
46727,Nickolas Perry,George Furla,Jesse Bradford,Jordan Brower,Jonathan Taylor Thomas
55180,Dan Zukovic,NA,Dan Zukovic,Mark Ruffalo,Sibel Ergener
29015,Craig Mazin,NA,Jordan Ladd,Rob Lowe,Jamie Kennedy
91122,Becky Smith,NA,Hallee Hirsh,Theresa Russell,Shiloh Fernandez
18206,Eric Nicholas,NA,Colin Hanks,Ana Claudia Talancón,Jordana Spiro
320146,Benjamin Dickinson,Melody C. Roscher,Benjamin Dickinson,Nora Zehetner,Dan Gill
13856,Hal Haberman,NA,Michael Rapaport,Josh Peck,Robert Baker
219716,Darren Stein,NA,Park Overall,Veronica Cartwright,Freddie Prinze Jr.
43630,NA,NA,NA,NA,NA
56491,Brian Trenchard-Smith,Brian Trenchard-Smith,Mariel Hemingway,David Keith,David Millbern
99826,Frank Whaley,NA,Frank Whaley,Carla Gugino,Ethan Hawke
186935,Amat Escalante,NA,Armando Espitia,Andrea Vergara,Linda Gonzalez
357441,NA,NA,Shehzad Sheikh,Ayesha Omar,Yasir Hussain
19344,Katherine Brooks,NA,Erin Kelly,Diane Gaidry,Laura Breckenridge
242083,David Cross,NA,Meredith Hagner,Matt Walsh,James Adomian
18869,Randall Rubin,NA,Edward Furlong,Rachael Bella,William Sadler
26673,Robert Bennett,Robert Bennett,Randy Wayne,Caroline D'Amore,Jareb Dauplaise
41830,Guy Hamilton,NA,Oliver Reed,Clifford David,Ann Lynn
37694,Mary Pat Kelly,NA,Vernel Bagneris,Marcus Chait,Michael Ciesla
63287,Lori Petty,Stephen J. Cannell,Jennifer Lawrence,Selma Blair,Bokeem Woodbine
335874,Charlie Levi,NA,Barbara Hershey,Joe Mantegna,Diane Venora
34592,Kevin Hamedani,NA,Janette Armand,Doug Fahl,Cooper Hopkins
92635,David DeCoteau,Jeffrey Schenck,Shanley Caswell,Maureen McCormick,Eric Roberts
258755,Mikel Rueda,NA,Germán Alcarazu,Adil Koukouh,Ana Wagener
96534,Stefan C. Schaefer,NA,Ken Duken,Nicole Beharie,Reg E. Cathey
21283,Michael Taliferro,NA,Wesley Jonathan,Chrystee Pharris,Anthony Anderson
272724,David DeCoteau,David DeCoteau,Tom Berenger,Ashley Hayes,Eric Roberts
